Gene1,Gene1_Start,Gene1_End,Gene1_Bin,Gene2,Gene2_Start,Gene2_End,Gene2_Bin,HiC_Interaction,Gene1_Time_-4.5,Gene2_Time_-4.5,Gene1_Time_0.5,Gene2_Time_0.5,Gene1_Time_1.0,Gene2_Time_1.0,Gene1_Time_1.5,Gene2_Time_1.5,Gene1_Time_2.0,Gene2_Time_2.0,Gene1_Time_2.5,Gene2_Time_2.5,Gene1_Time_3.0,Gene2_Time_3.0,Gene1_Time_3.5,Gene2_Time_3.5,Gene1_Time_4.0,Gene2_Time_4.0,Gene1_Time_4.5,Gene2_Time_4.5,Gene1_Time_5.0,Gene2_Time_5.0,Gene1_Time_5.5,Gene2_Time_5.5,Gene1_Time_6.0,Gene2_Time_6.0,Gene1_Time_6.5,Gene2_Time_6.5,Gene1_Time_7.0,Gene2_Time_7.0,Gene1_Time_7.5,Gene2_Time_7.5,Gene1_Time_8.0,Gene2_Time_8.0,Gene1_Time_8.5,Gene2_Time_8.5,Gene1_Time_9.0,Gene2_Time_9.0,Gene1_Time_9.5,Gene2_Time_9.5,Gene1_Time_10.0,Gene2_Time_10.0,Gene1_Time_10.5,Gene2_Time_10.5,Gene1_Time_11.0,Gene2_Time_11.0,Gene1_Time_11.5,Gene2_Time_11.5,Gene1_Time_12.0,Gene2_Time_12.0,Gene1_Time_12.5,Gene2_Time_12.5,Gene1_Time_13.0,Gene2_Time_13.0,Gene1_Time_13.5,Gene2_Time_13.5,Gene1_Time_14.0,Gene2_Time_14.0,Gene1_Time_15.0,Gene2_Time_15.0,Gene1_Time_16.0,Gene2_Time_16.0,Gene1_Time_17.0,Gene2_Time_17.0,Gene1_Time_18.0,Gene2_Time_18.0,Gene1_Time_19.0,Gene2_Time_19.0,Gene1_Time_20.0,Gene2_Time_20.0,Gene1_Time_21.0,Gene2_Time_21.0,Gene1_Time_22.0,Gene2_Time_22.0,Gene1_Time_23.0,Gene2_Time_23.0,Gene1_Time_24.0,Gene2_Time_24.0,Gene1_Time_25.0,Gene2_Time_25.0,Gene1_Time_26.0,Gene2_Time_26.0,Gene1_Time_27.0,Gene2_Time_27.0,Gene1_Time_28.0,Gene2_Time_28.0
MMP-3,7445822.0,7455975.0,7000000.0,GUCY1A2  sGC(soluble guanylate cyclase) (PMID 23934926),3532778.0,3894736.0,3000000.0,178.2299,3.392857142857143,5.780857142857143,3.71475,4.44325,4.6152500000000005,5.5955,3.902,5.208500000000001,3.3462000000000005,5.0428,3.17425,5.10575,2.8766000000000007,3.8238,3.0515,5.339,3.058,5.29825,3.24975,5.5005,3.0002500000000003,5.1175,3.05675,5.7764999999999995,2.43675,5.739249999999999,3.74375,5.26675,3.3586,5.6756,3.805,5.8135,3.3532499999999996,5.19525,4.7485,5.214,2.9195,6.00075,3.711,5.978999999999999,3.40475,5.08075,3.994,6.49825,4.10325,5.247,3.3715,5.9685,4.0725,5.8942499999999995,3.86725,5.9639999999999995,4.31425,5.77175,5.656,5.361,4.40825,6.254,4.38225,6.34,4.82675,6.132750000000001,4.5809999999999995,5.878,4.5440000000000005,6.37575,4.78075,5.87625,4.618333333333333,5.527,4.4725,6.06925,4.06725,6.00775,4.29075,6.07925,5.411,6.116750000000001,4.298500000000001,5.985,5.263,5.97075,4.62425,5.82075,5.18,5.8462499999999995
MMP-3,7445822.0,7455975.0,7000000.0,hmbs,44247636.0,44255525.0,44000000.0,45.2,3.392857142857143,7.256714285714286,3.71475,6.51,4.6152500000000005,6.4910000000000005,3.902,6.781499999999999,3.3462000000000005,6.4626,3.17425,6.72575,2.8766000000000007,6.117,3.0515,6.51275,3.058,6.6419999999999995,3.24975,6.764,3.0002500000000003,6.75225,3.05675,6.1465,2.43675,6.52025,3.74375,6.79575,3.3586,6.4452,3.805,6.6085,3.3532499999999996,6.56575,4.7485,6.35375,2.9195,6.366,3.711,6.2867500000000005,3.40475,6.245,3.994,5.931500000000001,4.10325,5.965,3.3715,6.173500000000001,4.0725,6.1485,3.86725,6.34225,4.31425,6.17025,5.656,6.232333333333334,4.40825,6.47125,4.38225,6.3655,4.82675,6.33425,4.5809999999999995,6.47725,4.5440000000000005,5.94325,4.78075,6.13075,4.618333333333333,6.156666666666666,4.4725,6.00125,4.06725,5.27725,4.29075,5.98475,5.411,6.057,4.298500000000001,6.019499999999999,5.263,5.862,4.62425,6.121,5.18,5.781000000000001
MMP-3,7445822.0,7455975.0,7000000.0,MMP-3,7445822.0,7455975.0,7000000.0,2861.8364,3.392857142857143,3.392857142857143,3.71475,3.71475,4.6152500000000005,4.6152500000000005,3.902,3.902,3.3462000000000005,3.3462000000000005,3.17425,3.17425,2.8766000000000007,2.8766000000000007,3.0515,3.0515,3.058,3.058,3.24975,3.24975,3.0002500000000003,3.0002500000000003,3.05675,3.05675,2.43675,2.43675,3.74375,3.74375,3.3586,3.3586,3.805,3.805,3.3532499999999996,3.3532499999999996,4.7485,4.7485,2.9195,2.9195,3.711,3.711,3.40475,3.40475,3.994,3.994,4.10325,4.10325,3.3715,3.3715,4.0725,4.0725,3.86725,3.86725,4.31425,4.31425,5.656,5.656,4.40825,4.40825,4.38225,4.38225,4.82675,4.82675,4.5809999999999995,4.5809999999999995,4.5440000000000005,4.5440000000000005,4.78075,4.78075,4.618333333333333,4.618333333333333,4.4725,4.4725,4.06725,4.06725,4.29075,4.29075,5.411,5.411,4.298500000000001,4.298500000000001,5.263,5.263,4.62425,4.62425,5.18,5.18
MMP-3,7445822.0,7455975.0,7000000.0,MMP7,7692091.0,7699587.0,7000000.0,2861.8364,3.392857142857143,1.8615714285714289,3.71475,2.8815,4.6152500000000005,2.77325,3.902,2.619,3.3462000000000005,2.1418,3.17425,1.9865,2.8766000000000007,2.9192,3.0515,2.47125,3.058,2.20775,3.24975,2.239,3.0002500000000003,2.93625,3.05675,2.9185,2.43675,2.17475,3.74375,2.52,3.3586,2.586,3.805,3.2595,3.3532499999999996,2.76325,4.7485,2.39675,2.9195,2.1877500000000003,3.711,3.545,3.40475,2.76125,3.994,3.51,4.10325,3.2325,3.3715,2.4755,4.0725,2.483,3.86725,2.6815,4.31425,2.49125,5.656,2.664,4.40825,2.26,4.38225,2.62175,4.82675,2.6689999999999996,4.5809999999999995,2.26875,4.5440000000000005,2.18425,4.78075,2.38375,4.618333333333333,2.421666666666667,4.4725,2.4085,4.06725,2.4334999999999996,4.29075,3.1580000000000004,5.411,2.44275,4.298500000000001,2.246,5.263,2.455,4.62425,3.0867500000000003,5.18,2.3295
MMP-3,7445822.0,7455975.0,7000000.0,Thy1,43954681.0,43959876.0,43000000.0,38.551,3.392857142857143,5.8745714285714286,3.71475,3.064,4.6152500000000005,4.86675,3.902,4.093500000000001,3.3462000000000005,3.4848,3.17425,3.66925,2.8766000000000007,3.6678,3.0515,3.2125000000000004,3.058,3.99075,3.24975,3.72325,3.0002500000000003,3.184,3.05675,4.133,2.43675,4.62525,3.74375,3.68675,3.3586,3.5340000000000003,3.805,3.805,3.3532499999999996,3.5755,4.7485,3.4215,2.9195,3.4795,3.711,3.545,3.40475,2.76125,3.994,5.078250000000001,4.10325,4.7642500000000005,3.3715,4.764,4.0725,3.97375,3.86725,4.57575,4.31425,4.12725,5.656,4.1499999999999995,4.40825,4.134250000000001,4.38225,4.6065,4.82675,4.1935,4.5809999999999995,4.958,4.5440000000000005,5.0405,4.78075,4.372999999999999,4.618333333333333,4.539,4.4725,5.40175,4.06725,5.29725,4.29075,4.514,5.411,4.8715,4.298500000000001,5.0947499999999994,5.263,5.33125,4.62425,5.23225,5.18,5.0115
MMP7,7692091.0,7699587.0,7000000.0,GUCY1A2  sGC(soluble guanylate cyclase) (PMID 23934926),3532778.0,3894736.0,3000000.0,178.2299,1.8615714285714289,5.780857142857143,2.8815,4.44325,2.77325,5.5955,2.619,5.208500000000001,2.1418,5.0428,1.9865,5.10575,2.9192,3.8238,2.47125,5.339,2.20775,5.29825,2.239,5.5005,2.93625,5.1175,2.9185,5.7764999999999995,2.17475,5.739249999999999,2.52,5.26675,2.586,5.6756,3.2595,5.8135,2.76325,5.19525,2.39675,5.214,2.1877500000000003,6.00075,3.545,5.978999999999999,2.76125,5.08075,3.51,6.49825,3.2325,5.247,2.4755,5.9685,2.483,5.8942499999999995,2.6815,5.9639999999999995,2.49125,5.77175,2.664,5.361,2.26,6.254,2.62175,6.34,2.6689999999999996,6.132750000000001,2.26875,5.878,2.18425,6.37575,2.38375,5.87625,2.421666666666667,5.527,2.4085,6.06925,2.4334999999999996,6.00775,3.1580000000000004,6.07925,2.44275,6.116750000000001,2.246,5.985,2.455,5.97075,3.0867500000000003,5.82075,2.3295,5.8462499999999995
MMP7,7692091.0,7699587.0,7000000.0,hmbs,44247636.0,44255525.0,44000000.0,45.2,1.8615714285714289,7.256714285714286,2.8815,6.51,2.77325,6.4910000000000005,2.619,6.781499999999999,2.1418,6.4626,1.9865,6.72575,2.9192,6.117,2.47125,6.51275,2.20775,6.6419999999999995,2.239,6.764,2.93625,6.75225,2.9185,6.1465,2.17475,6.52025,2.52,6.79575,2.586,6.4452,3.2595,6.6085,2.76325,6.56575,2.39675,6.35375,2.1877500000000003,6.366,3.545,6.2867500000000005,2.76125,6.245,3.51,5.931500000000001,3.2325,5.965,2.4755,6.173500000000001,2.483,6.1485,2.6815,6.34225,2.49125,6.17025,2.664,6.232333333333334,2.26,6.47125,2.62175,6.3655,2.6689999999999996,6.33425,2.26875,6.47725,2.18425,5.94325,2.38375,6.13075,2.421666666666667,6.156666666666666,2.4085,6.00125,2.4334999999999996,5.27725,3.1580000000000004,5.98475,2.44275,6.057,2.246,6.019499999999999,2.455,5.862,3.0867500000000003,6.121,2.3295,5.781000000000001
MMP7,7692091.0,7699587.0,7000000.0,MMP-3,7445822.0,7455975.0,7000000.0,2861.8364,1.8615714285714289,3.392857142857143,2.8815,3.71475,2.77325,4.6152500000000005,2.619,3.902,2.1418,3.3462000000000005,1.9865,3.17425,2.9192,2.8766000000000007,2.47125,3.0515,2.20775,3.058,2.239,3.24975,2.93625,3.0002500000000003,2.9185,3.05675,2.17475,2.43675,2.52,3.74375,2.586,3.3586,3.2595,3.805,2.76325,3.3532499999999996,2.39675,4.7485,2.1877500000000003,2.9195,3.545,3.711,2.76125,3.40475,3.51,3.994,3.2325,4.10325,2.4755,3.3715,2.483,4.0725,2.6815,3.86725,2.49125,4.31425,2.664,5.656,2.26,4.40825,2.62175,4.38225,2.6689999999999996,4.82675,2.26875,4.5809999999999995,2.18425,4.5440000000000005,2.38375,4.78075,2.421666666666667,4.618333333333333,2.4085,4.4725,2.4334999999999996,4.06725,3.1580000000000004,4.29075,2.44275,5.411,2.246,4.298500000000001,2.455,5.263,3.0867500000000003,4.62425,2.3295,5.18
MMP7,7692091.0,7699587.0,7000000.0,MMP7,7692091.0,7699587.0,7000000.0,2861.8364,1.8615714285714289,1.8615714285714289,2.8815,2.8815,2.77325,2.77325,2.619,2.619,2.1418,2.1418,1.9865,1.9865,2.9192,2.9192,2.47125,2.47125,2.20775,2.20775,2.239,2.239,2.93625,2.93625,2.9185,2.9185,2.17475,2.17475,2.52,2.52,2.586,2.586,3.2595,3.2595,2.76325,2.76325,2.39675,2.39675,2.1877500000000003,2.1877500000000003,3.545,3.545,2.76125,2.76125,3.51,3.51,3.2325,3.2325,2.4755,2.4755,2.483,2.483,2.6815,2.6815,2.49125,2.49125,2.664,2.664,2.26,2.26,2.62175,2.62175,2.6689999999999996,2.6689999999999996,2.26875,2.26875,2.18425,2.18425,2.38375,2.38375,2.421666666666667,2.421666666666667,2.4085,2.4085,2.4334999999999996,2.4334999999999996,3.1580000000000004,3.1580000000000004,2.44275,2.44275,2.246,2.246,2.455,2.455,3.0867500000000003,3.0867500000000003,2.3295,2.3295
MMP7,7692091.0,7699587.0,7000000.0,Thy1,43954681.0,43959876.0,43000000.0,38.551,1.8615714285714289,5.8745714285714286,2.8815,3.064,2.77325,4.86675,2.619,4.093500000000001,2.1418,3.4848,1.9865,3.66925,2.9192,3.6678,2.47125,3.2125000000000004,2.20775,3.99075,2.239,3.72325,2.93625,3.184,2.9185,4.133,2.17475,4.62525,2.52,3.68675,2.586,3.5340000000000003,3.2595,3.805,2.76325,3.5755,2.39675,3.4215,2.1877500000000003,3.4795,3.545,3.545,2.76125,2.76125,3.51,5.078250000000001,3.2325,4.7642500000000005,2.4755,4.764,2.483,3.97375,2.6815,4.57575,2.49125,4.12725,2.664,4.1499999999999995,2.26,4.134250000000001,2.62175,4.6065,2.6689999999999996,4.1935,2.26875,4.958,2.18425,5.0405,2.38375,4.372999999999999,2.421666666666667,4.539,2.4085,5.40175,2.4334999999999996,5.29725,3.1580000000000004,4.514,2.44275,4.8715,2.246,5.0947499999999994,2.455,5.33125,3.0867500000000003,5.23225,2.3295,5.0115
Thy1,43954681.0,43959876.0,43000000.0,GUCY1A2  sGC(soluble guanylate cyclase) (PMID 23934926),3532778.0,3894736.0,3000000.0,40.2009,5.8745714285714286,5.780857142857143,3.064,4.44325,4.86675,5.5955,4.093500000000001,5.208500000000001,3.4848,5.0428,3.66925,5.10575,3.6678,3.8238,3.2125000000000004,5.339,3.99075,5.29825,3.72325,5.5005,3.184,5.1175,4.133,5.7764999999999995,4.62525,5.739249999999999,3.68675,5.26675,3.5340000000000003,5.6756,3.805,5.8135,3.5755,5.19525,3.4215,5.214,3.4795,6.00075,3.545,5.978999999999999,2.76125,5.08075,5.078250000000001,6.49825,4.7642500000000005,5.247,4.764,5.9685,3.97375,5.8942499999999995,4.57575,5.9639999999999995,4.12725,5.77175,4.1499999999999995,5.361,4.134250000000001,6.254,4.6065,6.34,4.1935,6.132750000000001,4.958,5.878,5.0405,6.37575,4.372999999999999,5.87625,4.539,5.527,5.40175,6.06925,5.29725,6.00775,4.514,6.07925,4.8715,6.116750000000001,5.0947499999999994,5.985,5.33125,5.97075,5.23225,5.82075,5.0115,5.8462499999999995
